Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Commission Rate,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Inventory,Locked,Last Activity Time,Product Sub Category,Color/Finish,Ususal Price,Channel Price,OEM Price,TMS %,Deal Price,BOM MU Check,Ship Mode,Total Weight,Installation Mode,Product Type,CRM ID,Connected To.module,Connected To.id,Tax Rate
zcrm_4301492000067967121,zcrm_4301492000066419001,Roshan Kumar,Midase Rectangular Pouff Ottoman Grey,PF-MIS-RTE,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pouffe,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-28 18:05:13,2025-09-19 11:38:48,1749.0,0.0,Box,0,0,0,,,0,"BLUEWUD Midase Rectangular Engineered Wood Multipurpose Ottoman Pouffe, a chic and functional addition to your living room decor. This versatile footrest stool, measuring 14"" x 10"" x 9"" inches, is crafted from high-quality engineered wood for enhanced durability and stability. Featuring a color, it effortlessly complements a variety of interior styles, adding a vibrant touch to your home. The pouffe is designed with high-density foam, offering superior comfort compared to other ottomans and pouffes. Its robust four-legged construction ensures reliable support, making it ideal for use as a footrest, extra seating, or a decorative accent piece. Elevate your living space with the BLUEWUD Midase Ottoman, where comfort meets elegance, providing the perfect blend of functionality and style for your home furniture needs.",,,False,2025-09-19 11:38:48,,Grey,1399.0,647.0,0.0,0.0,0.0,,,1700.0,,Child,3961202000000705135,,,
zcrm_4301492000067967129,zcrm_4301492000066419001,Roshan Kumar,Midase Rectangular Pouff Ottoman Blue,PF-MIS-RTU,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pouffe,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-28 18:06:23,2025-09-19 11:38:48,1749.0,0.0,Box,0,0,0,,,0,"BLUEWUD Midase Rectangular Engineered Wood Multipurpose Ottoman Pouffe, a chic and functional addition to your living room decor. This versatile footrest stool, measuring 14"" x 10"" x 9"" inches, is crafted from high-quality engineered wood for enhanced durability and stability. Featuring a color, it effortlessly complements a variety of interior styles, adding a vibrant touch to your home. The pouffe is designed with high-density foam, offering superior comfort compared to other ottomans and pouffes. Its robust four-legged construction ensures reliable support, making it ideal for use as a footrest, extra seating, or a decorative accent piece. Elevate your living space with the BLUEWUD Midase Ottoman, where comfort meets elegance, providing the perfect blend of functionality and style for your home furniture needs.",,,False,2025-09-19 11:38:48,,Blue,1399.0,647.0,0.0,0.0,0.0,,,1700.0,,Child,3961202000000707147,,,
zcrm_4301492000067967137,zcrm_4301492000066419001,Roshan Kumar,Noah Round Pouff Ottoman White,PF-NAH-ROF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pouffe,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-28 18:07:52,2025-09-19 11:38:48,1999.0,0.0,Box,0,0,0,,,0,"BLUEWUD Noah Round Engineered Wood Multipurpose Ottoman Pouffe, a versatile addition to your living room decor. This elegant footrest stool, sized at 13"" x 15"" inches, combines style and functionality, making it perfect for any home furniture ensemble. Crafted from premium engineered wood, it boasts a strong build with four sturdy legs, ensuring durability and stability. The high-density foam cushioning provides superior comfort, setting it apart from other pouffes and ottomans. Its color adds a touch of sophistication, seamlessly blending with various decor styles. Whether used as a footrest, extra seating, or a stylish accent piece, the BLUEWUD Noah Ottoman is designed to enhance your living space. Experience the perfect blend of comfort and durability with this premium quality, multipurpose ottoman pouffe, ideal for elevating your home's aesthetic appeal.",,,False,2025-09-19 11:38:48,,White,1799.0,1326.0,0.0,0.0,0.0,,,1700.0,,Child,3961202000000716159,,,
zcrm_4301492000067967145,zcrm_4301492000066419001,Roshan Kumar,Noah Round Pouff Ottoman Brown,PF-NAH-RON,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pouffe,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-28 18:09:34,2025-09-19 11:38:48,1999.0,0.0,Box,0,0,0,,,0,"BLUEWUD Noah Round Engineered Wood Multipurpose Ottoman Pouffe, a versatile addition to your living room decor. This elegant footrest stool, sized at 13"" x 15"" inches, combines style and functionality, making it perfect for any home furniture ensemble. Crafted from premium engineered wood, it boasts a strong build with four sturdy legs, ensuring durability and stability. The high-density foam cushioning provides superior comfort, setting it apart from other pouffes and ottomans. Its color adds a touch of sophistication, seamlessly blending with various decor styles. Whether used as a footrest, extra seating, or a stylish accent piece, the BLUEWUD Noah Ottoman is designed to enhance your living space. Experience the perfect blend of comfort and durability with this premium quality, multipurpose ottoman pouffe, ideal for elevating your home's aesthetic appeal.",,,False,2025-09-19 11:38:48,,Brown Maple,1799.0,1326.0,0.0,0.0,0.0,,,1700.0,,Child,3961202000000713171,,,
zcrm_4301492000067967153,zcrm_4301492000066419001,Roshan Kumar,Siddhi Standard Pooja Unit Brown Maple & White,PU-SDI-STMF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pooja Unit,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-28 18:12:21,2025-09-19 11:38:48,4099.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple & White,2849.0,2398.0,0.0,0.0,0.0,,,7890.0,,Child,3961202000000710139,,,
zcrm_4301492000068512087,zcrm_4301492000066416001,Suraj Patel,Fenily TV Unit Wenge,TU-FL-FW,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-07 15:51:46,2025-09-19 11:38:48,25799.0,0.0,Box,0,0,0,,,0,BLUEWUD Carlem Tall Design Engineered Wood Single Tone 2 Doors Shoe Rack Cabinet Slipper Footwear Stand Organizer with 6 Closed Shelves can Store Up to 24 Pairs for Home (Brown Maple),,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Wenge,15599.0,15016.0,0.0,0.0,0.0,,,15.0,,Child,3961202000000707155,,,
zcrm_4301492000068512110,zcrm_4301492000066416001,Suraj Patel,Fenily TV Unit Brown Maple & Beige,TU-FL-MI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-07 15:52:10,2025-09-19 11:38:48,25799.0,0.0,Box,0,0,0,,,0,BLUEWUD Carlem Tall Design Engineered Wood Single Tone 2 Doors Shoe Rack Cabinet Slipper Footwear Stand Organizer with 6 Closed Shelves can Store Up to 24 Pairs for Home (Brown Maple),,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Brown Maple & Beige,15599.0,15016.0,0.0,0.0,0.0,,,15.0,,Child,3961202000000713167,,,
zcrm_4301492000068512133,zcrm_4301492000066416001,Suraj Patel,Fenily TV Unit Walnut & White,TU-FL-FL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-07 15:52:33,2025-09-19 11:38:48,25799.0,0.0,Box,0,0,0,,,0,BLUEWUD Carlem Tall Design Engineered Wood Single Tone 2 Doors Shoe Rack Cabinet Slipper Footwear Stand Organizer with 6 Closed Shelves can Store Up to 24 Pairs for Home (Brown Maple),,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Walnut & White,15599.0,15016.0,0.0,0.0,0.0,,,15.0,,Child,3961202000000716155,,,
zcrm_4301492000068512156,zcrm_4301492000066416001,Suraj Patel,Fenily TV Unit,TU-FL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-07 16:03:27,2025-09-18 14:45:25,25799.0,,Box,0,0,0,,,0,BLUEWUD Carlem Tall Design Engineered Wood Single Tone 2 Doors Shoe Rack Cabinet Slipper Footwear Stand Organizer with 6 Closed Shelves can Store Up to 24 Pairs for Home (Brown Maple),,,False,2025-09-18 14:45:25,Floor Standing TV Unit,,15599.0,15016.0,,,,,,40.0,,Parent,3961202000000711175,,,
zcrm_4301492000068759107,zcrm_4301492000066416001,Suraj Patel,"Maltein Diwan 30"" with Storage Bed Brown Maple",B-MLT-D30TM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bed,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-08 12:46:41,2025-09-19 11:38:48,15799.0,0.0,Box,0,0,0,,,0,BLUEWUD Skiddo Engineered Wood TV Entertainment Unit Set Top Box Stand/TV Cabinet with Shelves for Books & DÃ©cor Display Unit Bed Living Room Upto 55 Inches - DIY (Wenge & White),,,False,2025-09-19 11:38:48,,Brown Maple,8999.0,7987.0,0.0,0.0,0.0,,,40000.0,,Child,3961202000000717115,,,
zcrm_4301492000068759124,zcrm_4301492000066416001,Suraj Patel,"Maltein Diwan 30"" with Storage Bed",B-MLT-D30T,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bed,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-08 12:49:20,2025-09-18 14:45:25,15799.0,,Box,0,0,0,,,0,BLUEWUD Skiddo Engineered Wood TV Entertainment Unit Set Top Box Stand/TV Cabinet with Shelves for Books & DÃ©cor Display Unit Bed Living Room Upto 55 Inches - DIY (Wenge & White),,,False,2025-09-18 14:45:25,,,8999.0,7987.0,,,,,,92500.0,,Parent,3961202000000706203,,,
zcrm_4301492000069868242,zcrm_4301492000066416001,Suraj Patel,Carlem Tall Design Shoe Rack Brown Maple,SR-CLM-TM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,10199.0,0.0,Box,0,0,0,,,0,"BLUEWUD Carlem Tall Design Engineered Wood Single Tone Shoe Rack Cabinet, a sleek and functional storage solution for your home. Finished in a rich color, this single-tone cabinet exudes a timeless elegance that complements any decor. The cabinet features two doors that open to reveal six closed shelves, providing ample space to store up to 24 pairs of shoes, slippers, and other footwear. Its tall, space-saving design makes it an ideal addition to entryways, hallways, or bedrooms, keeping your footwear organized and out of sight. Crafted from high-quality engineered wood, the Carlem Shoe Rack Cabinet is built to last, offering both style and practicality. Upgrade your home with this stylish and efficient footwear organizer.",,,False,2025-09-19 11:38:48,,Brown Maple,6599.0,7009.0,0.0,0.0,0.0,,,27500.0,,Child,3961202000000706167,,,
zcrm_4301492000069868243,zcrm_4301492000066416001,Suraj Patel,Wilbrome TV Unit Brown Maple & White,TU-WBM-MF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,10799.0,0.0,Box,0,0,0,,,0,"BLUEWUD Wilbrome Engineered Wood Floor Standing TV Entertainment Unit, a perfect blend of style and functionality for your living room. Designed to accommodate TVs up to 75 inches, this entertainment unit boasts a modern dual-tone finish, adding a sleek and contemporary touch to any space. The Wilbrome unit features multiple shelves, offering ample storage for your set-top box, books, and decorative items, keeping your space organized and visually appealing. Crafted from high-quality engineered wood, it is sturdy and durable, ensuring long-lasting performance. Ideal for large living rooms or bedrooms, this floor-standing TV unit combines practicality with aesthetic design, making it a centerpiece for your home entertainment system.",,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Brown Maple & White,6399.0,5853.0,0.0,0.0,0.0,,,31955.0,,Child,3961202000000716163,,,
zcrm_4301492000069868244,zcrm_4301492000066416001,Suraj Patel,Skiddo TV Unit Wenge & White,TU-SKD-WF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,9599.0,0.0,Box,0,0,0,,,0,"Skiddo TV Unit: a sophisticated addition to your living space, marrying sleek design with practical functionality. Its seamless blend of style and utility makes it more than just furnitureâ€”it's a statement piece. With ample storage compartments, it effortlessly organizes all your media essentials while adding a modern flair to any room. Accommodating TVs up to 55 inches, it's the perfect centerpiece for your entertainment area, enhancing the ambiance and elevating your viewing experience. Crafted for those who appreciate both form and function, invest in the Skiddo TV Unit to create a visually appealing and functional space where unforgettable moments are made. Transform your home into a stylish retreat where sophistication meets practicality, and make every movie night or TV show marathon an unforgettable experience.",,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Wenge & White,4999.0,5045.0,0.0,0.0,0.0,,,27630.0,,Child,3961202000000717111,,,
zcrm_4301492000069868245,zcrm_4301492000066416001,Suraj Patel,Skiddo TV Unit Brown Maple & White,TU-SKD-MF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,9599.0,0.0,Box,0,0,0,,,0,"Skiddo TV Unit: a sophisticated addition to your living space, marrying sleek design with practical functionality. Its seamless blend of style and utility makes it more than just furnitureâ€”it's a statement piece. With ample storage compartments, it effortlessly organizes all your media essentials while adding a modern flair to any room. Accommodating TVs up to 55 inches, it's the perfect centerpiece for your entertainment area, enhancing the ambiance and elevating your viewing experience. Crafted for those who appreciate both form and function, invest in the Skiddo TV Unit to create a visually appealing and functional space where unforgettable moments are made. Transform your home into a stylish retreat where sophistication meets practicality, and make every movie night or TV show marathon an unforgettable experience.",,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Brown Maple & White,4999.0,5045.0,0.0,0.0,0.0,,,27630.0,,Child,3961202000000709143,,,
zcrm_4301492000069868246,zcrm_4301492000066416001,Suraj Patel,Blesky TV Unit Brown Maple,TU-BKY-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,8999.0,0.0,Box,0,0,0,,,0,"BLUEWUD Blesky Engineering Wood Floor Standing TV Entertainment Unit, a sophisticated and functional centerpiece for your living space. Designed to accommodate TVs up to 75 inches, this unit is crafted from premium engineered wood in a classic finish. It features multiple shelves, offering ample storage for your set-top box, books, and decorative items, ensuring a clutter-free and organized look. The wall-mounted design not only saves floor space but also adds a sleek, modern aesthetic to your living or bedroom. Elevate your home entertainment experience with the BLUEWUD Blesky TV Unit, where style meets practicality.",,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Brown Maple,6499.0,6576.0,0.0,0.0,0.0,,,32700.0,,Child,3961202000000716175,,,
zcrm_4301492000069868247,zcrm_4301492000066416001,Suraj Patel,Corbyn L-Shape Study Table Brown Maple & White,ST-CBN-LSMF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,6599.0,0.0,Box,0,0,0,,,0,"BLUEWUD Corbyn L-Shape Study & Computer Table is a versatile and stylish workstation designed for home and office use. Its spacious L-shaped design provides ample workspace for WFH setups, students, and professionals, accommodating laptops, desktops, and study materials effortlessly. The sturdy metal legs ensure durability and stability, while the premium engineered wood in finish adds a modern touch. Perfect for maximizing productivity, this ergonomic desk seamlessly blends functionality with aesthetics.",,,False,2025-09-19 11:38:48,,Brown Maple & White,4499.0,4031.0,0.0,0.0,0.0,,,17600.0,,Child,3961202000000716187,,,
zcrm_4301492000069868248,zcrm_4301492000066416001,Suraj Patel,Blesky Miltra Combo TV Unit Brown Maple,TU-BKMT-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,15799.0,0.0,Box,0,0,0,,,0,"BLUEWUD Blesky Miltra TV Entertainment Unit, a multifunctional and stylish solution for your home entertainment and storage needs. Designed to accommodate TVs up to 55 inches, this unit features a sleek combination of a TV cabinet and wall shelves, crafted from high-quality engineered wood with a refined brown maple finish. Its versatile design offers ample space for your set-top box, books, and decorative items, ensuring a clutter-free and organized living area. The DIY assembly makes it easy to set up, while the wall-mounted shelves add a modern touch to your decor. Perfect for living rooms or bedrooms, the BLUEWUD Blesky Miltra TV Unit blends practicality with contemporary elegance.",,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Brown Maple,8999.0,8761.0,0.0,0.0,0.0,,,32700.0,,Child,3961202000000713163,,,
zcrm_4301492000069868249,zcrm_4301492000066416001,Suraj Patel,Skiddo TV Unit Walnut & White,TU-SKD-LF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,9599.0,0.0,Box,0,0,0,,,0,"Skiddo TV Unit: a sophisticated addition to your living space, marrying sleek design with practical functionality. Its seamless blend of style and utility makes it more than just furnitureâ€”it's a statement piece. With ample storage compartments, it effortlessly organizes all your media essentials while adding a modern flair to any room. Accommodating TVs up to 55 inches, it's the perfect centerpiece for your entertainment area, enhancing the ambiance and elevating your viewing experience. Crafted for those who appreciate both form and function, invest in the Skiddo TV Unit to create a visually appealing and functional space where unforgettable moments are made. Transform your home into a stylish retreat where sophistication meets practicality, and make every movie night or TV show marathon an unforgettable experience.",,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Walnut & White,4999.0,5045.0,0.0,0.0,0.0,,,27630.0,,Child,3961202000000716171,,,
