base_name,Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Commission Rate,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Inventory,Locked,Last Activity Time,Product Sub Category,Color/Finish,Ususal Price,Channel Price,OEM Price,TMS %,Deal Price,BOM MU Check,Ship Mode,Total Weight,Installation Mode,Product Type,CRM ID,Connected To.module,Connected To.id,Tax Rate
Primax Standard TV Unit,zcrm_4301492000069868871,zcrm_4301492000066416001,Suraj Patel,Primax Standard TV Unit,TU-PM-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5299.0,0.0,Box,0,0,0,,,0,"BLUEWUD Primax Engineering Wood Wall Mount TV Entertainment Unit is a sleek and practical addition to your bedroom or living room. This unit includes shelves for organizing books and decor items and is designed for standard-sized TVs up to 42 inches. It adds a touch of sophistication to your decor. Elevate your entertainment setup with the BLUEWUD Primax TV Entertainment Unit, combining style and functionality effortlessly.",,,False,2025-09-18 14:43:35,Wall Mount TV Unit,Wenge,2399.0,2206.0,0.0,0.0,0.0,,,10800.0,,Parent,3961202000000716071,,,
Promys Set of Two Wall Art,zcrm_4301492000070103273,zcrm_4301492000066416001,Suraj Patel,Promys Set of Two Wall Art,WA-PYS-N,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Arts,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:01,2025-09-18 14:42:38,2399.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,Brown Maple,799.0,551.0,0.0,0.0,0.0,,,2200.0,,Parent,3961202000000706031,,,
Promys with Shelf Set of Two Wall Art,zcrm_4301492000070103272,zcrm_4301492000066416001,Suraj Patel,Promys with Shelf Set of Two Wall Art,WA-PYS-S,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Arts,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:01,2025-09-18 14:42:38,2099.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,Brown Maple,879.0,677.0,0.0,0.0,0.0,,,2500.0,,Parent,3961202000000714015,,,
Prorage Shoe Rack,zcrm_4301492000069868829,zcrm_4301492000066416001,Suraj Patel,Prorage Shoe Rack,SR-PRG,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,9299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,Brown Maple & White,5629.0,5976.0,0.0,0.0,0.0,,,35720.0,,Parent,3961202000000714067,,,
Radisso Study Table,zcrm_4301492000069868259,zcrm_4301492000066416001,Suraj Patel,Radisso Study Table Brown Maple,ST-RDO-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,8149.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,4799.0,4436.0,0.0,0.0,0.0,,,25000.0,,Child,3961202000000704163,,,
Ramnet Key Holder,zcrm_4301492000067967033,zcrm_4301492000066419001,Roshan Kumar,Ramnet Key Holder Brown Maple,KH-RMT-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-28 17:34:30,2025-09-19 11:38:48,499.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,279.0,151.0,0.0,0.0,0.0,,,400.0,,Child,3961202000000703143,,,
Reyloye Large TV Unit,zcrm_4301492000069868869,zcrm_4301492000066416001,Suraj Patel,Reyloye Large TV Unit,TU-RYE-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,8999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,Brown Maple & Beige,4999.0,4584.0,0.0,0.0,0.0,,,28560.0,,Parent,3961202000000715031,,,
Reyloye Standard TV Unit,zcrm_4301492000069868859,zcrm_4301492000066416001,Suraj Patel,Reyloye Standard TV Unit,TU-RYE-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,7199.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,Wenge & White,3799.0,3379.0,0.0,0.0,0.0,,,18445.0,,Parent,3961202000000711043,,,
Reynold Large TV Unit,zcrm_4301492000069868331,zcrm_4301492000066416001,Suraj Patel,Reynold Large TV Unit Brown Maple & Beige,TU-RE-MI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,4099.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Brown Maple & Beige,2799.0,2375.0,0.0,0.0,0.0,,,12800.0,,Child,3961202000000711139,,,
Reynold Study Table,zcrm_4301492000069868356,zcrm_4301492000066416001,Suraj Patel,Reynold Study Table Wenge,ST-RE-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,5899.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,3599.0,3099.0,0.0,0.0,0.0,,,16992.0,,Child,3961202000000714123,,,
Rico Dressing Table,zcrm_4301492000069868940,zcrm_4301492000066416001,Suraj Patel,Rico Dressing Table,RT-RI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Dressing Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5199.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,Wenge,3249.0,2833.0,0.0,0.0,0.0,,,10800.0,,Parent,3961202000000711035,,,
Rico Mini Dressing Table,zcrm_4301492000069868965,zcrm_4301492000066416001,Suraj Patel,Rico Mini Dressing Table,RT-RI-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Dressing Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,4299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,Wenge,2499.0,2006.0,0.0,0.0,0.0,,,7690.0,,Parent,3961202000000715007,,,
Riley Wall Shelve,zcrm_4301492000069868798,zcrm_4301492000066416001,Suraj Patel,Riley Wall Shelve Brown Maple,S-RY-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-19 11:38:48,2199.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,1199.0,772.0,0.0,0.0,0.0,,,3890.0,,Child,3961202000000711079,,,
Roland Remote Holder,zcrm_4301492000069868380,zcrm_4301492000066416001,Suraj Patel,Roland Remote Holder Wenge,RH-RL-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Remote Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,1199.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,499.0,380.0,0.0,0.0,0.0,,,710.0,,Child,3961202000000709119,,,
Roverb Bed,zcrm_4301492000067815087,zcrm_4301492000066416001,Suraj Patel,Roverb SIngle Bed Brown Maple,B-RVB-SNM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bed,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-26 17:19:38,2025-09-19 11:38:48,13599.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,7799.0,8276.0,0.0,0.0,0.0,,,30460.0,,Child,3961202000000707171,,,
"Roverb Diwan 36"" Bed",zcrm_4301492000067815055,zcrm_4301492000066416001,Suraj Patel,"Roverb Diwan 36"" Bed Brown Maple",B-RVB-D36NM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bed,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-26 17:14:54,2025-09-19 11:38:48,11599.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,7349.0,7786.0,0.0,0.0,0.0,,,33270.0,,Child,3961202000000717139,,,
Rowlet Large TV Unit,zcrm_4301492000069868816,zcrm_4301492000066416001,Suraj Patel,Rowlet Large TV Unit,TU-RWT-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,21599.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Floor Standing TV Unit,Wenge & White,13299.0,11816.0,0.0,0.0,0.0,,,68200.0,,Parent,3961202000000703063,,,
Rowlet Mini TV Unit,zcrm_4301492000069868823,zcrm_4301492000066416001,Suraj Patel,Rowlet Mini TV Unit,TU-RWT-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,13599.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,Floor Standing TV Unit,Wenge & White,7599.0,7511.0,0.0,0.0,0.0,,,42600.0,,Parent,3961202000000711091,,,
Sanque Large TV Unit,zcrm_4301492000069868378,zcrm_4301492000066416001,Suraj Patel,Sanque Large TV Unit Brown Maple,TU-SNQ-LAM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,5499.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Brown Maple,3099.0,2575.0,0.0,0.0,0.0,,,15500.0,,Child,3961202000000716143,,,
Seonn Bookshelf,zcrm_4301492000069868307,zcrm_4301492000066416001,Suraj Patel,Seonn Bookshelf Brown Maple & Beige,SB-SN-NMI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,8499.0,0.0,Box,0,0,0,,,0,"BLUEWUD Seonn Bookshelf & Crockery Storage Cabinet is a versatile floor-standing storage unit that combines functionality with modern design. Finished in a stylish Brown Maple & Beige dual tone, it perfectly complements contemporary interiors while offering ample storage. The open shelves are ideal for showcasing books, décor items, or crockery, while the 2 closed doors keep essentials organized and dust-free. An additional drawer provides extra convenience for storing smaller items like cutlery, stationery, or accessories. This multipurpose unit can be used as a book rack, crockery cabinet, or display organizer, making it suitable for the office, library, or home. Crafted from premium engineered wood, the Seonn cabinet ensures durability, strength, and long-term use. Delivered in a DIY (Do-It-Yourself) format, it comes with simple instructions for easy assembly. Stylish, sturdy, and highly functional, the BLUEWUD Seonn Storage Cabinet is the perfect solution for keeping your space tidy while enhancing its aesthetic appeal.",,,False,2025-09-19 11:38:48,,Brown Maple & Beige,4999.0,4466.0,0.0,0.0,0.0,,,21800.0,,Child,3961202000000708099,,,
Serrenh Kichen Cabinet,zcrm_4301492000069868773,zcrm_4301492000066416001,Suraj Patel,Serrenh Kichen Cabinet Brown Maple,KC-SRN-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Kitchen Cabinet,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-19 11:38:48,12399.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,7099.0,6876.0,0.0,0.0,0.0,,,40000.0,,Child,3961202000000709055,,,
Sharnam Pooja Unit,zcrm_4301492000069868789,zcrm_4301492000066416001,Suraj Patel,Sharnam Pooja Unit White,PU-SNM-F,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pooja Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-19 11:38:48,13599.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,White,7899.0,8959.0,0.0,0.0,0.0,,,28200.0,,Child,3961202000000713075,,,
Shubh Pooja Unit Temple,zcrm_4301492000071086164,zcrm_4301492000066416001,Suraj Patel,Shubh Pooja Unit Temple White,PU-SUB-F,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pooja Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000244013,Abhinav Singh,2025-09-08 12:56:07,2025-11-17 16:32:36,9499.0,0.0,Box,0,0,0,,,0,"BLUEWUD Shubh Pooja Mandir is a beautifully crafted temple unit for home, designed to create a serene and organized prayer space. Finished in an elegant tone, this floor-standing puja room altar enhances the spiritual ambience of your home or living room. It comes with a storage cabinet that offers ample space to keep spiritual essentials, pooja samagri, and offerings neatly arranged and easily accessible. The thoughtful design makes it convenient to organize incense sticks, diyas, bells, and other prayer items, ensuring a clutter-free worship area. Built from premium quality engineered wood, the mandir is sturdy, durable, and easy to maintain. Delivered in a DIY (Do-It-Yourself) format, it is simple to assemble with step-by-step instructions. Whether placed in the living room, dedicated pooja corner, or as a home temple, the BLUEWUD Shubh Pooja Mandir combines functionality with divine elegance, making it a perfect addition to modern Indian homes.",,,False,2025-11-17 16:32:36,,White,5299.0,5071.0,0.0,0.0,0.0,,,,,Child,3961202000000745019,,,
Shubh Pooja Unit Temple European,zcrm_4301492000071086165,zcrm_4301492000066416001,Suraj Patel,Shubh Pooja Unit Temple European Oak,PU-SUB-OF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pooja Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000244013,Abhinav Singh,2025-09-08 12:56:07,2025-11-17 16:51:08,9499.0,0.0,Box,0,0,0,,,0,"BLUEWUD Shubh Pooja Mandir is a beautifully crafted temple unit for home, designed to create a serene and organized prayer space. Finished in an elegant tone, this floor-standing puja room altar enhances the spiritual ambience of your home or living room. It comes with a storage cabinet that offers ample space to keep spiritual essentials, pooja samagri, and offerings neatly arranged and easily accessible. The thoughtful design makes it convenient to organize incense sticks, diyas, bells, and other prayer items, ensuring a clutter-free worship area. Built from premium quality engineered wood, the mandir is sturdy, durable, and easy to maintain. Delivered in a DIY (Do-It-Yourself) format, it is simple to assemble with step-by-step instructions. Whether placed in the living room, dedicated pooja corner, or as a home temple, the BLUEWUD Shubh Pooja Mandir combines functionality with divine elegance, making it a perfect addition to modern Indian homes.",,,False,2025-11-17 16:51:08,,European Oak,5299.0,5071.0,0.0,0.0,0.0,,,,,Child,3961202000000746021,,,
Siddhi Standard Pooja Unit,zcrm_4301492000069868909,zcrm_4301492000066416001,Suraj Patel,Siddhi Standard Pooja Unit,PU-SDI-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pooja Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,4099.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,Brown Maple & White,2849.0,2398.0,0.0,0.0,0.0,,,7890.0,,Parent,3961202000000705055,,,
Skiddo Lite TV Unit,zcrm_4301492000069868795,zcrm_4301492000066416001,Suraj Patel,Skiddo Lite TV Unit Brown Maple & White,TU-SKDL-MF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-19 11:38:48,8599.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Brown Maple & White,4499.0,3994.0,0.0,0.0,0.0,,,22900.0,,Child,3961202000000714075,,,
Skiddo TV Unit,zcrm_4301492000069868801,zcrm_4301492000066416001,Suraj Patel,Skiddo TV Unit,TU-SKD,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,9599.0,0.0,Box,0,0,0,,,0,"Skiddo TV Unit: a sophisticated addition to your living space, marrying sleek design with practical functionality. Its seamless blend of style and utility makes it more than just furnitureâ€”it's a statement piece. With ample storage compartments, it effortlessly organizes all your media essentials while adding a modern flair to any room. Accommodating TVs up to 55 inches, it's the perfect centerpiece for your entertainment area, enhancing the ambiance and elevating your viewing experience. Crafted for those who appreciate both form and function, invest in the Skiddo TV Unit to create a visually appealing and functional space where unforgettable moments are made. Transform your home into a stylish retreat where sophistication meets practicality, and make every movie night or TV show marathon an unforgettable experience.",,,False,2025-09-18 14:44:15,Floor Standing TV Unit,Walnut & White,4999.0,5045.0,0.0,0.0,0.0,,,27630.0,,Parent,3961202000000717031,,,
Skiddo TV Unit European,zcrm_4301492000071086161,zcrm_4301492000066416001,Suraj Patel,Skiddo TV Unit European Oak,TU-SKD-OF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-09-08 12:56:07,2025-09-19 11:38:48,9599.0,0.0,Box,0,0,0,,,0,"Skiddo TV Unit: a sophisticated addition to your living space, marrying sleek design with practical functionality. Its seamless blend of style and utility makes it more than just furnitureâ€”it's a statement piece. With ample storage compartments, it effortlessly organizes all your media essentials while adding a modern flair to any room. Accommodating TVs up to 55 inches, it's the perfect centerpiece for your entertainment area, enhancing the ambiance and elevating your viewing experience. Crafted for those who appreciate both form and function, invest in the Skiddo TV Unit to create a visually appealing and functional space where unforgettable moments are made. Transform your home into a stylish retreat where sophistication meets practicality, and make every movie night or TV show marathon an unforgettable experience.",,,False,2025-09-19 11:38:48,Floor Standing TV Unit,European Oak,4999.0,5045.0,0.0,0.0,0.0,,,27630.0,,Child,3961202000000748013,,,
Skywood 10 Key Holder,zcrm_4301492000069868911,zcrm_4301492000066416001,Suraj Patel,Skywood 10 Key Holder,KH-SW-W10,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,Wenge,499.0,497.0,0.0,0.0,0.0,,,700.0,,Parent,3961202000000709051,,,
Skywood 21 Key Holder,zcrm_4301492000069868399,zcrm_4301492000066416001,Suraj Patel,Skywood 21 Key Holder Wenge,RG-KH-SW-W21,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,1999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,1099.0,975.0,0.0,0.0,0.0,,,1200.0,,Child,3961202000000715095,,,
Skywood 5 Key Holder,zcrm_4301492000069868912,zcrm_4301492000066416001,Suraj Patel,Skywood 5 Key Holder,KH-SW-WB,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,649.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,Wenge,299.0,251.0,0.0,0.0,0.0,,,195.0,,Parent,3961202000000715019,,,
Skywood Key Holder,zcrm_4301492000069868296,zcrm_4301492000066416001,Suraj Patel,Skywood Key Holder Wenge,RG-KHS-SW-W1,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,489.0,377.0,0.0,0.0,0.0,,,840.0,,Child,3961202000000711155,,,
Smohn Coffee Table,zcrm_4301492000069868861,zcrm_4301492000066416001,Suraj Patel,Smohn Coffee Table,CT-SH,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5749.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,Brown Maple,2699.0,2263.0,0.0,0.0,0.0,,,11890.0,,Parent,3961202000000704059,,,
Stuart 10 Key Holder,zcrm_4301492000067967041,zcrm_4301492000066419001,Roshan Kumar,Stuart 10 Key Holder Brown Maple,KH-SUT-10M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-28 17:38:36,2025-09-19 11:38:48,999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,349.0,228.0,0.0,0.0,0.0,,,700.0,,Child,3961202000000704151,,,
Stuart 21 Key Holder,zcrm_4301492000069868972,zcrm_4301492000066416001,Suraj Patel,Stuart 21 Key Holder,KH-SUT-21,zcrm_4301492000003548093,Bluewud India,True,Bluewud,key holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,1999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,Brown Maple,449.0,265.0,0.0,0.0,0.0,,,1360.0,,Parent,3961202000000713043,,,
Stuart 5 Key Holder,zcrm_4301492000069868933,zcrm_4301492000066416001,Suraj Patel,Stuart 5 Key Holder,KH-SUT-5,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,649.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,Brown Maple,209.0,87.0,0.0,0.0,0.0,,,300.0,,Parent,3961202000000714047,,,
Sydney Coffee Table,zcrm_4301492000067815255,zcrm_4301492000066419001,Roshan Kumar,Sydney Coffee Table Brown Maple,CT-SY-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-26 17:52:24,2025-09-19 11:38:48,6999.0,0.0,Box,0,0,0,,,0,"BLUEWUD Sydney Engineered Wood Coffee Table, a sleek and modern addition to your living room or hall. Featuring a durable engineered wood tabletop in a sophisticated finish, this coffee table is supported by sturdy metal legs, combining style with stability. Ideal for serving tea, coffee, or snacks, it also serves as a versatile console table for decor or everyday essentials. Its minimalist design effortlessly complements any sofa set or interior decor, making it a practical and elegant centerpiece. Upgrade your living space with the BLUEWUD Sydney Coffee Table, where functionality meets contemporary charm.",,,False,2025-09-19 11:38:48,,Brown Maple,2749.0,2249.0,0.0,0.0,0.0,,,11850.0,,Child,3961202000000713183,,,
Taurley Coffee Table,zcrm_4301492000069868948,zcrm_4301492000066416001,Suraj Patel,Taurley Coffee Table,CT-TLY,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,Brown Maple,2649.0,2447.0,0.0,0.0,0.0,,,12850.0,,Parent,3961202000000705011,,,
Taury Rectangle Coffee Table,zcrm_4301492000069868925,zcrm_4301492000066416001,Suraj Patel,Taury Rectangle Coffee Table,CT-TR-RT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,6449.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,Brown Maple,2849.0,2389.0,0.0,0.0,0.0,,,12000.0,,Parent,3961202000000716059,,,
Tayvue Coffee Table,zcrm_4301492000067815279,zcrm_4301492000066419001,Roshan Kumar,Tayvue Coffee Table Brown Maple,CT-TYU-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-26 17:55:06,2025-09-19 11:38:48,4299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,2499.0,2802.0,0.0,0.0,0.0,,,9500.0,,Child,3961202000000707159,,,
Tirano Large Microwave Stand,zcrm_4301492000069868938,zcrm_4301492000066416001,Suraj Patel,Tirano Large Microwave Stand,MD-TNO-L,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Microwave Stand,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,4899.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,Brown Maple,3399.0,3121.0,0.0,0.0,0.0,,,12200.0,,Parent,3961202000000711027,,,
Tirano Standard Microwave Stand,zcrm_4301492000069868416,zcrm_4301492000066416001,Suraj Patel,Tirano Standard Microwave Stand Brown Maple,MD-TNO-STM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Microwave Stand,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3649.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple,2349.0,1915.0,0.0,0.0,0.0,,,8700.0,,Child,3961202000000708087,,,
Torene 18 Glass Key Holder,zcrm_4301492000067967081,zcrm_4301492000066419001,Roshan Kumar,Torene 18 Glass Key Holder White,KH-TOC-18F,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-28 17:52:14,2025-09-19 11:38:48,2799.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,White,1469.0,1009.0,0.0,0.0,0.0,,,3000.0,,Child,3961202000000713187,,,
